image,text
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1031390230064971776g.png,I feel like the last Asian on earth who hasn't seen @CrazyRichMovie yet 😭 https://t.co/6iQntFfz91
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1031508541838974976g.png,"Thanks to MJ he made sure to show people Egypt is in Africa, so white people were kings or queens, or Pharoahs then... https://t.co/DzBKZ8jWgs"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1031935053436203008g.png,@RooktoF3 @NoHelpF3 @F3Dunphy @F3Cramps @F3_YellowCake Too late. That was an Asian GIF you posted. https://t.co/HS6Y7iHB96
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032035890896560129g.png,I am so sick of hearing this black man thing and the Mexican thing . Hell what about the people that showed you how to survive in this new country and you did what to them they're Savages but yet they showed you how to live and survive and help you. Think on that all . https://t.co/DCPkNUgJO7
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032114570632937472g.png,ALL Democrats who support sanctuary cities have blood on their hands! RIP Mollie. Vote these Democrats OUT! https://t.co/spvHOpkMVz
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032296379257901057g.png,"If you support a Filthy Racist, you ARE a Filthy Racist! https://t.co/LGmSrrm8c2"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032314333286543360g.png,True Statement! #TakeAKnee #ISupportKaepernick #BlackLivesMatter @Kaepernick7 https://t.co/cFDi3kt6vO
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032342434506858503g.png,Heyyy 👋🏾#FamiliesBelongTogether #Trending #Racism #MakeItStop #BlackLivesMatters @HotNewHipHop @realDonaldTrump @FLOTUS https://t.co/JAW13prZ5Y
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032346351739129856g.png,"Hey @jack, this tweet is racist AF!!!! Racists/white nationalists FREQUENTLY try to make jokes about &amp; draw conclusions of low intelligence from, speech patterns having more to do with the geography of where someone grows up than race. @TwitterGov @TwitterSafety @TwitterSupport https://t.co/FOBponZ1hc"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032777748824174593g.png,Make #everify law of the land! A Legal Guest Worker Program =Solution Vetted &amp; #everified Stop Hiring Illegals #saveh2b #savesmallbusinesses @realDonaldTrump @SecNielsen @SecretaryAcosta @JohnCornyn @GrassleyWorks @SenThomTillis @SenateMajLdr @SenShelby @GOPLeader @joniernst https://t.co/XbniLJyFLJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1032795945396854784g.png,@ACNamlik @ronquille_paul @linlady716 @buybuyca @Im_Workin @JoinerMargie @DukesHuman @JimWill41645866 @NancyMansour20 @ThisIsMarisTest @SonniGilley @tillmantweets @letters4trump45 @DrWhoisin @BillCox70251656 @roddy202620 @robcarlson20 @jeepsuzih2 @kippkipperme @DBurton3 @stand4honor @vachilly64 @WhatSquinkyEye @Darrinbillingsl @ButchOred @Si_LanceDoGood @frostfeet2 @paulag87969402 @ToesTiffy @NamvetTN @SemarJoel @KathleenStutz3 @luzabrg @Saphina77 @ronsanity68 @kp_g8 @Catlynn22 @FreedomBarbie20 @kmclc2016brutus @Trueame74574425 @QTAnon1 @MonicaP20644195 @GayleAmerican @riggs1369 @StephenAlley64 I agree Adolph we give thm a Good life free Medical Housing everything free 300k 4 yrs now🙄we pay their way while their still protesting so We're paying thm to protest us Thx O🐵 n deportation must kick in tht job IDK alot Of ppl needed but scary job Ice agents Military yes✊ https://t.co/tYOea0oZUQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1033696130956189696g.png,"Its sad when you listen to people like #GeraldoRivera talk down to American Citizens when he says 11 Million Illegal Aliens shouldn't all be labeled as murders, but some are, and others are felons, plus big $ welfare expenses, and they are here illegally.#BuildThatWall #POTUS https://t.co/IGtHwUkKaM"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1033711760166060032g.png,"White people I tell you.. at the coffee shop: Yt Guy: whats better expresso [sic] or drip? Black Barista: I’m more a tea drinker. Coffees too strong I don’t like it. Yt Guy: Well then you shouldn’t work in a coffee shop, huh. Why do you even work here? https://t.co/N14MGuGghE"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1033843550830485504g.png,"@realDonaldTrump @WashTimes When you going to release your taxes, and: Take action on cyber attack Settle DACA/immigration Nuclear agreement NK Nuclear agreement IRAN Trade war with world US/allies relationship repair Health care Infrastructure America WHEN YOU GOING TO DO YOUR JOB? https://t.co/dFdnsfpcDO"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035175905730093058g.png,Damn Racist 😵 https://t.co/CC4p96pwZx
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035230779230625796g.png,We gay ! https://t.co/LxlIhrJjlw
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035274674094178305g.png,@realDonaldTrump OFFS you racist asshole. You know damned well governors do make decisions about our national borders. And do you even realize Oklahoma doesn’t have an international border? https://t.co/5gjDXgb1Jb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035286925278494720g.png,@RBReich This really boils my blood. Why aren't the major news television networks covering this? They are attempting to deport AMERICAN citizens! Speak up now before it's your door they come knocking on. This is extreme racism! This is illegal! This is inhumane! https://t.co/gG4tTfK1i9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035306004341084161g.png,@Ryan_Deitsch Do funny cause they have a Hispanic last name AND brown but don’t realize they are on the list towards the bottom https://t.co/BvH6E1wzyX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035332356918456320g.png,Way too much Mexican for dinner. https://t.co/c6T3cZ3WHI
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035371706846720001g.png,😍😍😍😍😍 Racism is a horrible mental disease that turns its victim into a hateful and dangerously insane person who is unfit to live in a normal and diverse society! https://t.co/dweBBMk0Wg
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035507821008314368g.png,@USAFacts Illegal aliens are invaders. And if on taxpayer funded government benefits then they are enemy combatants trying to steal and bankrupt us. @TheView @therealroseanne @Oprah @kanyewest @GovMikeHuckabee @TheEllenShow @IngrahamAngle @maddow @seanhannity @WattersWorld @DiamondandSilk https://t.co/PiraRCCf5X
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035534169928019968g.png,NIGGA DROP THIS HOE!!!! @MANGAWEXX https://t.co/WWII2KwXcP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035545901383725056g.png,If @gozergozarion was an ancient Egyptian. https://t.co/QyukkNrfjQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035567405798498304g.png,I shared this simple meme and this dude pulled up with some Japanese imperialist apologist bullshit. I had to ether him with knowledge but it's still annoying that people view ww2 Japan as innocent victims of anything besides what we now consider as American war crimes. https://t.co/RacznVDRnY
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1035954433149083648g.png,@joncoopertweets @realDonaldTrump @realDonaldTrump U &amp; ur CORRUPT kids r the only 1's taking advantage of r country !! @POTUS UR A RACIST TREASONOUS GRIFTER !! AKA DON THE CON AKA MR DENISON.. #Emoluments #BabyJails #TrumpCrimeFamily #TrumpRussiaConspiracy #VoteThemAllOut #FlipItBlue #BlueWave2018 #VoteGillum https://t.co/N0xnfCbWRX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1036388438570758144g.png,@Nassergamez @vickorano @croeystoey No such thing as freedom of speech if it doesn't meet the standards of the powers that be (in total agreement). Freakin' book burning Nazis is what it's coming down to. This is my middle finger to the banning committee! https://t.co/1YqdMtfeVM
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1036763302225948672g.png,@TreFillmore1 Ain’t going back and forth with you nigga https://t.co/uibA8uhbJR
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1036782617989992453g.png,Way to go!!!!! @TheBlackupStart Nothing prouds me more than to see a better future for our young men of tomorrow. My brother's MADD R.E.S.P.E.C.T 👏🏽👏🏽👏🏽👏🏽 #blackupstart #Brothers #Brothersister #FutureLeaders #FutureReady #FutureStars #BlackExcellence #business #success https://t.co/QN90uB5pYB
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1036824560698617856g.png,@JohnBrennan No he didn’t he aimlessly bounced from cause to cause until the media caught on to him &amp; celebrated dead cops then he quit his job to be an activist saw there was no money in it &amp; quit then cried racist and sued because no one wanted him back that’s not sacrifice see #GlenCoffee https://t.co/SIO2deNqaL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1036974579846193152g.png,MY NIGGA SAY “I bought a black mac” (THAT 90s JAYZ is bar NONE) https://t.co/BkAuU5BTV4
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037020542790856705g.png,@jdd2169 @USANana1 @JesusHCristos @KoreyEdwards6 @shellbell10561 @templar003 @FennellTomas @Trumpgot2go @JanturnerO @Stryder6969 @AshTodd4 @PaulKnowsAll2 @TaggartRehnn @MarcSeattle @ifshesaidso @caramastrey @TheSecretDome @Anne_not_a_bot @davidhuckabee9 @John81726765 @Mattytwo2 @sandyb1960 @kellyannegoebb @Stop_Trump20 @fulgor_jennings @elberguias1 @kdlmama @oilfield131 @Melishous @terryo_neill @doneaGHOST @TrumpQAnon @JournoJenkins67 @itsallrealitv @Greggorj @dave_nunyabuzz @BrutalVeracity @DiamondandSilk @realDonaldTrump @SailorsChristie @DonaldJTrumpJr @4Mina @AutumnGreenlea1 @CherylM21238398 @AussieWombat5 @therealroseanne @RealJamesWoods @RealAlexJones @infowars Who is promoting laziness - enabling immigrants not to work? 😂😂😂 https://t.co/JxSQjkra4u
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037027779949150208g.png,@Charla_04 @EdKrassen Most people don’t even understand what take a knee means. They’re so wrapped up in their own little bubble. This time the American people will start waking up to racism violence and our unjust justice system. Let’s clean up DC. https://t.co/xxG7TyLLfe
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037087714812653568g.png,"Dear Racist White Supporters of Trump.. You have let lil Trump have his fun at playing'President. Now, it is time to let your lil boy take a nap, and let grown ups fix the bullcrap and get into the business of being a respected country...again https://t.co/12oBWDjeA6"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037165747791900672g.png,"Dear White people, https://t.co/D1W0zdLYr7"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037483285784473600g.png,"Around the 30s, there were also ""special groups"" used to separate parents from kids. It happens again today but there are no gas chambers🤔 Do the kids make it back to parents? Are they being held in cages? Nazis held olympic games and still hid the start of systematic genocide. https://t.co/ez4ZLKoSvf"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037502629578850305g.png,The other side loves to call 911 on #BlackPeople. This is so funny. Got to love it 😂😂🤣🤣#realtalk #Truth #politics #racist #trumpsAmerica #raceinamerica #amerikkka #blackamerica #BlackLivesMatters #Funny #joke https://t.co/sLOK7VNtcV
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037531975337340929g.png,@AndrewGillum HYPOCRITE YOURE ALL ABOUT DIVISION &amp; RACE BAITING A TRAINED &amp; WELL SERVANT SLAVE OF GEORGE SOROS https://t.co/SCBwuOuBIL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037586264541814784g.png,2300 American Warriors have been killed in Afganistan to date and this Serial Draft Dodging Coward #GOP #Potus hasn't made a SINGLE trip abroad to meet or Thank ANY Deployed Service Members...ZERO...ZIP....NADA........but he's played a F@CK TON of GOLF! https://t.co/dYdzK6DgjH
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037736081465126912g.png,"@Myah1997 @woodysalaskan @RaymondFava That would mean he’d have to not be a racist. I don’t use that term lightly bc it’s used like ketchup by the left. Put that shit on everything. But this kid is a racist, among other things. https://t.co/eNsAab6XMF"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037754141651677190g.png,"Before the massacre, the town of Rosewood had been a quiet, primarily black, self-sufficient whistle stop on the Seaboard Air Line Railway. Trouble began when white men from several nearby towns lynched a black Rosewood resident https://t.co/ijr8PUlYn9"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037886936592142337g.png,I make the shaderoom regularly. Come with trans shade if you want but you will be embarrassed. https://t.co/0pPkrY5Z6C
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1037916979531862018g.png,"@JohnHenryWUSA It started for me with British stuff, then I somehow got all entrenched in Montobano because of PBS. It's in Italian, so you have to read the subtitles. Somehow I watched the Japanese show Terrace House. I also watched a Chinese singing competition because of Jessie J. https://t.co/4wW07wws2G"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1038225351971926017g.png,"Yeah, Ok, explain 911, slavery, Sharia Law, Jones Town, Manifest Destiny, pedophiles in the Catholic, Mormon and Jehovah's Witness churches. Religions are innately divisive. It goes on and on and on and on. https://t.co/7Z57YM6fwP"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1038561304167018497g.png,@julyriver @GiannoCaldwell Plz don't fall into the trap of socialism no money to pay for everything free. DEMOCRATS WANT this for our country our economy BERNIE SANDERS gets another house &amp; car🤑 political DEMOCRATS FUNDED THROUGH GEORGE SOROS FUNDING MONEY ILLIGEAL BEWARE 🙊🙉 WE WON'T GO BACKWARDS ❤ https://t.co/K1AoFfAYmj
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1038598873772519424g.png,"Also, this type of picture selection happens faaaar too often. Got to make sure the black women looks angry, right? There are obviously exceptions and some publications do a great job avoiding this, but this happens far more often than it doesn't. Double standard is real. Fact. https://t.co/m1L5LPBwFR"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1038643942684684288g.png,@BrianKempGA United States Navy veteran against Brian y'all Kemp you're going to lose this Mister Grand Dragon of the KKK We're going to round up some white folk in your neighborhood y'all keep up with your threats what comes around goes around I tell you why https://t.co/PuXsR2e1B3
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039002373002289153g.png,"@realDonaldTrump he's a racist, y'all!!! https://t.co/veAZ919U1Z"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039019906853990401g.png,@lovetogarden @Patrici15767099 @LibsRNutz Bush 1 was globalist. Hear his speech on video. It’s there. YouTube. &amp; remember Bush 2 did nothing about borders. Not really. https://t.co/SNqjHbxOAm
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039193624829812736g.png,"Andrew Cuomo distances himself from, criticizes NY Dems' mailer targeting Cynthia Nixon as unsupportive to Jewish community - CNNPolitics - https://t.co/dlHikAkA1B https://t.co/txU0ccSkMa"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039259853829668865g.png,95% of Hispano fest https://t.co/XD2Q1ItEQQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039271168195354625g.png,"The lead story in the media for 10 years: ""Will white people cede their power at the ballot box?"" Me as Seth Meyers: https://t.co/EPbqPtassA"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039341177001074688g.png,"@SteHughes90 @MatthewLStumpSr @DragonfireXL17 @italiaricci Again. You if you can’t draw your “ugly” picture without being racist, you’re a racist. Plain and simple. Also, she is very white in the cartoon. She is a brown person in real life, the cartoon is nowhere near accurate. What color is this to you? https://t.co/k6iO7BCNHr"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039485294804787200g.png,"@ETVPod No, I’m not. the artist made a “racist” cartoon about an abusive male tennis player and you didn’t say a word. I’m not concerned about your mistreatment of him. https://t.co/MjLo0qzc5R"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039499583192223744g.png,@ajaaymillz Them ribs wasnt even that burnt she just hate that nigga https://t.co/SoIV7ZzjkU
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039532251980152832g.png,"@MaDreNatuur @HillaryClinton @realDonaldTrump I thought if I talked bad enough about @kanyewest and deny the racist @realDonaldTrump black support for Kanye, it'll either raise his blood pressure to cause that black heart of his to explode or that pea sized brain of his to stroke out. https://t.co/EFiBeYsBh6"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039581313651466240g.png,@dailykos Who does that? Who wakes up in the morning outraged that a TV show for children decides to include more females and a Kenyan train? A person who wakes up to a tall glass of hateraid in the morning. That is just stupid racism. The NRA should be ashamed. https://t.co/VChYrufPPR
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1039945380262289408g.png,Black people we gotta do be better 💀💀💀😂😂 https://t.co/hJFGJShmwL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1040977392301334528g.png,"@MrDane1982 Speak the truth ! She should stay in the history books, like black, Hispanic and Native American history. https://t.co/pmueSNizMZ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1040985627003682816g.png,"@ms_iam_noone @NYDailyNews @GOP @Heritage @FedSoc @SCOTUSblog I grew up in the REPUBLICAN CONFEDERACY. I remember when our school announced that MLK had been assassinated over the school loudspeaker, there were kids who clapped. I will never forget that. No Jews, No Blacks, No Catholics, all Bible Belt Christian kids I went to school with https://t.co/ZXBKf8pHdr"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041017625214640128g.png,"@TheScoop_US @thecjpearson Given, that the democrats have always been the party that embraces hatred, division, racism, sexism, and segregation, I don't find it surprising! https://t.co/QEPWfkPNRe"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041039226744131585g.png,@RealThickPussy @KimKardashian Well that’s fucking racist. https://t.co/3tTjJOECXs
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041090204776456192g.png,Beto O’Rourke says building a wall is #racist ⤵️ Damn he’s out of touch! ⤵️ Beto puts illegal people over American citizens ⤵️ Beto isn’t what we need for Texas!! 📌 WHY we need the wall; 🇺🇸security 🇺🇸safety https://t.co/Ba8DFlmhZn
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041407427609018368g.png,The BLM in his shirt must stand for “Beta Leftist Male” https://t.co/OBFbED60AL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041784154806001665g.png,TRUMP SAYS: KAVANAUGH VERY FINE PERSON! TRUMP SAYS: ROY MOORE VERY FINE PERSON! TRUMP SAYS: CHARLOTTESVILLE NAZIS VERY FINE PEOPLE! TRUMP IS THE WORST MESSENGER POSSIBLE! https://t.co/6GntfVWL77
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041786606670295041g.png,i reversed the stereotype and deliberately avoided crossing paths with a white woman on the public outdoor track today https://t.co/XpjNNnJajX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1041968261401694208g.png,"@fig_latin @TreyAdkins6 @sbarajas @ciccmaher This fool doesn't live in reality. He claims police kill more white ppl than any other race, that Native Americans &amp; African Americans should ""get over it,"" &amp; also loves to spew that ""black on black violence"" bullshit. His talking points are classic #FauxNewsFacts https://t.co/PgYb871AfZ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1042242468106960896g.png,#donaldjtrump #LiarinChief #Liars #Nazism #racism #sexism #Germany https://t.co/w6414SHAbp
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1042786474196779008g.png,"He was right. We were Smart to vote for him. Jobless claims at 49 year Low. Stock Market at Record High. Record female, hispanic, black Employment. Kim being a good boy. Chinese economy lagging behind USA. Constitutional SCOTUS Justices. Wall Being Built. https://t.co/vVSEFBCb67 https://t.co/I7ZpuSHEkK"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1042912892981596168g.png,@OneShotBET @Onalaska_ISD cause Private racists are so much better! https://t.co/BrycNMtbqC
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1042945138413248514g.png,RACISM! https://t.co/FER5TuebcG
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043044352052715523g.png,"BREAKING: #KavanaughAccuser Set To Cancel #SenateTestimony After SHOCKING HS Yearbooks Reveal DRUNKEN SEX Parties, Extreme RACISM, Adult MALE Dancers – And More! #Karma https://t.co/dRZXEX0WFW"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043270624553168899g.png,"@FoxNews @marthamaccallum TY Geo Papa the Btitish Intel Agencies r top notch, n wth comes Aus, I'm not talking abt Christian CONSERVATIVES they r good, but their libtard Left(Deep St )Parliament is the Prob n whn May got in the CNTRY spiraled down Muslim takeover now all over the🌏Khan Mayor London👇 ✊ https://t.co/Y0xOuloC2B"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043291689291472896g.png,"@DaniDee_123 @GGDvaWP @ILikeColor Because I just want to give you, your daily motivational message from your favorite Lesbian Elfo. https://t.co/x0RrC04sQZ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043908327976169474g.png,Crazy Holidays for September 23rd 2018 *National Great American Pot Pie Day *National Snack Stick Day *Restless Legs Awareness Day *Teal Talk Day *Celebrate Bi-sexuality Day *Checkers Day or Dogs in Politics Day *Innergize Day (Day after the Autumn Equinox) https://t.co/UWhH2LaN4W
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043909548396797952g.png,"@BravenakBlog @ggreenwald Good gravy, how do Zog and Greeny think they're even still a thing? They're like Lyndon Larouche; heck, not even that. Just... Nada. https://t.co/dpwWodC6Fr"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043921630249070593g.png,it’s bi visibility day https://t.co/1FntwC8GT8
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043952427999920128g.png,"@crookjd @travel5762 In fact we should call her by her earned titled ""Dr. Ford"". The MSM refer to Kavanaugh as ""Judge"", so the effect is to diminish Dr Ford's credibility and personhood. This ""otherization"" of people is an old trope used on women and people of color to ""make them less than"". #Believe https://t.co/SeeFPPpipZ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2018_batch_300/1043989053119623168g.png,"@PrickyPiranha @FaithGoldy @MichaelVStewart I don’t tolerate racists. As a person with power &amp; privilege it’s my duty to warn others, and expose white supremacy as a cancer. I will be cool and kind to POC, ethnic minorities and disabled people. I will stand up for different sexualities than mine. https://t.co/e1V28dxpHe"
