tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1346123077822918658g,#sashastoltzpublicity client #Godfather of Canadian #hiphop @MaestroFreshWes speaks to @247HH on how he comes up with the concepts for his music #maestrofreshwes #247hiphop #blackexcellence #rap #clientlove https://t.co/6bul9zzXkx,http://pbs.twimg.com/ext_tw_video_thumb/1346123038295732224/pu/img/H-xRDrsCo4-DZqnv.jpg,NA,NA,NA,NA,NA,NA,blackexcellence,black,NA,NA,NA,NA
1346629964989399040g,She trying kill that nigga https://t.co/5CyMg3n8n4,http://pbs.twimg.com/media/ErAw0M2W4AUKZ8x.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1435811291306676226g,"@laurenboebert Oh, Lauren, you poor misguided waif! All refugees settling in the USA will be fully vetted before living here! Joe didn't charge anyone money to leave Afghanistan. Maybe you're thinking of that rich criminal, Eric Prince? Tip: he &amp; Joe Biden are NOT the same person. You're Dumb. https://t.co/wuD1d9DzFo",http://pbs.twimg.com/media/E-0GwirUUAEdgas.jpg,bi,bisexual,NA,NA,NA,NA,afghanistan,middle eastern,afg,middle eastern,afghan,middle eastern
1377272274294726656g,@oscarmom355 @althea89157 #BlackLivesMatter https://t.co/Bxbb0xw31A,http://pbs.twimg.com/media/Ex0N1YjVcAMy7by.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1428818812086915072g,#Afganistan https://t.co/7O8NV9Kt4K,http://pbs.twimg.com/media/E9QvIxiXsAAE7W0.jpg,NA,NA,NA,NA,NA,NA,afganistan,middle eastern,afg,middle eastern,NA,NA
1371963397777072131g,I am so sick of Color. Skin color is NOT who a person is. “As a White woman...” or “As a Asian man”...it doesn’t matter what you look like. It shouldn’t matter what your skin color is. It’s who you are inside. #Cherokee #America #IAmAWoman #BeKind #cancelcancelculture https://t.co/HsRCe2Ggtq,http://pbs.twimg.com/media/EwoxcBGWQAogVAC.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1347890158721511425g,I love when @MsJoseline talk Puerto Rican 😩😍😍 https://t.co/4s8DLUivf7,http://pbs.twimg.com/tweet_video_thumb/ErSq9A9WMAAyhrD.jpg,NA,NA,NA,NA,NA,NA,puerto rican,hispanic,NA,NA,NA,NA
1397611995793395714g,Islam leaders in countries surrounding Israel have said repeatedly they will never accept a Jewish State!! https://t.co/XvFYD9mkhQ,http://pbs.twimg.com/media/E2VQs9rX0AMMUE4.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,islam,middle eastern,jew,jewish
1372720176999845890g,@JayVentura84 @DebDirtylooks @MsBattle46 @MarketWatch It was actually those in the Middle East (North East Africa) White Morrish Muslims who started chattel slavery. Please study history https://t.co/hhcPvaODKK,http://pbs.twimg.com/media/EwzhuZGXEAEbQI-.jpg,NA,NA,NA,NA,NA,NA,slavery,black,muslim,middle eastern,muslims,middle eastern
1367528735352700932g,@GregAbbott_TX This you? Two days ago? Just say you hate Mexicans and quit acting like you give a shit about COVID. https://t.co/oaLsSiX8Iw,http://pbs.twimg.com/media/EvpwIwQXIAkAah7.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicans,hispanic
1346913345534758918g,"Sooo where's the Police in Riot Gear, They were quick on #BlackLivesMatter??? https://t.co/iYQ8njWg97",http://pbs.twimg.com/tweet_video_thumb/ErEyipYXAAEr-zZ.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1393362159556571136g,@SenatorHagerty @POTUS45 @Mike_Pence You are a nitwit. The move made the US more partisan in the Israeli- Palestinian conflict. Heil Trump! https://t.co/0oCB7lfgoc,http://pbs.twimg.com/media/E1Y3f8AWEAYkFhy.jpg,NA,NA,NA,NA,NA,NA,israeli,middle eastern,palestinian,middle eastern,NA,NA
1384799522010935297g,"@MikeQReports Rise &amp; Shine, I'm up tweeting you my friend @MikeQReports. #GetUpDC 🌞 #derekchauvinisguilty #Liar #jerk #JusticeForGeorgeFloyd #BlackLivesMatter @wusa9 📺 @CBSNews 📺 https://t.co/WiGfVGq5Bc",http://pbs.twimg.com/tweet_video_thumb/EzfL0iEX0AMCl3w.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1346913275318042625g,When proud boys get arrested for entering a government building with firearms https://t.co/BdrL7xjoWF,http://pbs.twimg.com/tweet_video_thumb/ErEyezoXAAMz41k.jpg,NA,NA,NA,NA,NA,NA,proud boys,white,NA,NA,NA,NA
1376009137058951169g,Thank you to my sisters from Suffolk Alumnae Chapter of Delta Sigma Theta Sorority Chapter Inc. for today’s invitation to speak on the topic of COVID-19’s Impact in the African American Community. https://t.co/YVdRINN25n,http://pbs.twimg.com/media/ExiRA7VWYAEtoN0.jpg,NA,NA,NA,NA,NA,NA,african american,black,NA,NA,NA,NA
1356253630156955650g,"Everyone is walking around seeking to be accepted and when it is found, that's where influence makes a real impact on their lives. Skin color, ethnicity, religion, sexual orientation, intelligence, political beliefs, financial status, are often reasons why we refuse to reach out. https://t.co/IGhV5G7Rzi",http://pbs.twimg.com/media/EtJhfQ6WMAINyK8.jpg,sexual orientation,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378466938968539136g,@fearandhell @DogGoing So I take it you just haven't found anyone you like among homo sapiens? https://t.co/u8mp4qW3Lv,http://pbs.twimg.com/tweet_video_thumb/EyFMX0BWEAIYDi-.jpg,homo,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465033032507670534g,#Truth From the FB page Trans Army @lishdrawslife https://t.co/ly9Bhb3rL5,http://pbs.twimg.com/media/FFTXxy6VEAA1XQH.jpg,trans,transgender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462838187773120517g,"""All my life I was made to understand.. from white people's action. Not what they say! That America's foundation is firmly established on Racism""!FJMIII https://t.co/odaSs0moLC",http://pbs.twimg.com/media/FE0LlFBXoBMLyF0.jpg,NA,NA,NA,NA,NA,NA,racism,minority,white people,white,NA,NA
1345887217600798720g,"Chales, no les dará vergüenza a la raza subir fotos de sus fiestas ? https://t.co/9DW2kJJaYu",http://pbs.twimg.com/tweet_video_thumb/Eq2NSZSU0AAf_Dc.jpg,bi,bisexual,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1381954831800266752g,@OxmanMartin @ISafeyet @RalphS24381648 @TrumpetHerr @KishorTrivedi7 @Phyllis94584953 @teagiver7 @ilDonaldoTrumpo @JessieJaneDuff @cinarte1956 @WhalenMona @tatianycoeuvre @MichaelJFell @SophieCWong @SookyBlessingtn @ICanPlainlySee @Michel78118339 @tnolwene @JT375043170 @bindyb123 @slimefin @kcinor @OratorBlog @MarvinRJeffcoat @MarilynLavala @itsaboutdamnti1 @thedude77 @traveler002 @StillFreeSCOTTY @DFBHarvard @Wahboom @PaulMer53 @RosaleeAdams @twk4usa @TheyCallMeDoc1 @Lynda63986855 @Thomas1774Paine @Larryputt @01IOTA @united__UK @Unpurgeable18 Iranian spy bribes trail https://t.co/6YjBazqWcE,http://pbs.twimg.com/media/Ey2wkxtWUAI7VV-.jpg,bi,bisexual,NA,NA,NA,NA,irani,middle eastern,iranian,middle eastern,NA,NA
1374064752544997378g,"📣""You get a vaccine... and you get a vaccine... Everyone [over the age of 18] gets a vaccine!"" 🔔VACCINATION UPDATE from Navajo County Health: All residents over the age of 18 are now eligible to register to receive the COVID-19 vaccine. Info in thread ⬇️ https://t.co/zImJL6ohoo",http://pbs.twimg.com/media/ExGombxUYAECMsA.jpg,NA,NA,NA,NA,NA,NA,navajo,native american,NA,NA,NA,NA
1378733402975825923g,"@semperdiced The issue is that everyone has experienced racism, not just one culture, Mexican Americans know what it is to be hung on trees on the Texas highways by Texas Rangers, also signs like this in a heavily populated Hispanic community. https://t.co/Vf85eojFQX",http://pbs.twimg.com/media/EyI-uMcXMAIN8Ud.jpg,NA,NA,NA,NA,NA,NA,hispanic,hispanic,mex,hispanic,mexican,hispanic
1347385010916044804g,A friend just got a 90-day @Facebook ban for posting about differences between yesterday’s riot response vs #BLM 🤔 https://t.co/3H5JCqQy6C,http://pbs.twimg.com/media/ErLfhmGW8AE2Rbg.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1386059889793847299g,I forgot how to shoot dice a long time ago but I'll gladly crank you in some egyptian 😇 https://t.co/KP9eSATYrt,http://pbs.twimg.com/tweet_video_thumb/EzxGHjbVcAAvilV.jpg,NA,NA,NA,NA,NA,NA,egyptian,middle eastern,NA,NA,NA,NA
1428010387014815747g,"🤔 So. @RealCandaceO. Who doesn't believe in racism. Who helped raise money for the killers of Ahmad Arbery. Who mocked the death of George Floyd. Now cries racism because her book, Blackout, was labeled racist by a WW. 😄 Karma's got jokes! ➡️https://t.co/M6t4lOmFAC https://t.co/2c4pE1RJqu",http://pbs.twimg.com/media/E9FP4NdXoAMhcR9.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,racist,minority
1373416333963059201g,I cant wait to stunt on a nigga like this 🥰🥰 https://t.co/iwtFLTx2fc,http://pbs.twimg.com/media/Ew9a4E_WUAQjZE0.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1393441811411185665g,Niggas bout to eat wings and be k.o. https://t.co/AV6ZkP1ugf,http://pbs.twimg.com/media/E1Z_8TDWUAYz9vR.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1346679673393192961g,I recently noticed that this sign is missing. Hopefully it’s not another closure. #blacklivesmatter #blm #chicago #igerschicago #andersonville #kevinklimaphoto #sign https://t.co/DEFNs9lT1T,http://pbs.twimg.com/media/ErBeBgSXcAMm6Ws.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,blm,black
1390475098562433030g,@MrAndyNgo Chinese shills will pardon her https://t.co/8x7jWfIdH2,http://pbs.twimg.com/media/E0v1uO6WYAIyuGr.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1347938292650684418g,All of these white people getting arrested &gt; https://t.co/ZNhPGfWjS8,http://pbs.twimg.com/media/ErTWu9xXMAEwNW5.jpg,NA,NA,NA,NA,NA,NA,white people,white,NA,NA,NA,NA
1390341003966435328g,"Birth certificate now matches your gender identity. Well done, Utah. “We have chosen the health of our community by sending a clear message that transgender, intersex, and gender-diverse people have a place in our communities and state."" - Candice Metzler https://t.co/a5uIadENww",http://pbs.twimg.com/media/E0t7xgmUcAEVVj3.jpg,bi,bisexual,gender identity,lgbtq+,intersex,lgbtq+,NA,NA,NA,NA,NA,NA
1458038752492785667g,"@dsleyton @untilfreedom @WNEMTV5news @ABC7 @ABC12WJRT @MIAttyGen @GovWhitmer @LtGovGilchrist @wearepushblack @ACLU_OR @aclutn @ACLU_NorCal @ACLU_Mass @ACLUTx @ACLUofMichigan @RepDanKildee @CBSNews @foxnewsalert @ABCPolitics @NAACP @USAO_MIE @ABCWorldNews @Georgia_NAACP @NAACP_LDF @ACLU @dananessel @ORDOJ @EllenRosenblum @NAACPmpls @CivilRights @DOJCrimDiv @VP @USAO_WDMI @POTUS @CNN @SenStabenow @MI_LBC @SenAngusKing See 📌📬☝🏿Day 1,864- @VP @AP @freep @CNNPolitics @POTUS @CrossConnection . A #WhoisC19 @CivilRights Probe is needed on @migovernment #racism &amp; coverup. @SamuelLJackson @jadapsmith @tylerperry @morgan_freeman I'm about my dad's Work. #BlackOwnedBusiness https://t.co/NbWkLxAZX6 https://t.co/0uXlibegwV",http://pbs.twimg.com/media/FDv-hM9X0AkKg6v.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1352100685114966016g,"@StephenM @POTUS You racist POS! Now, https://t.co/nujbhgu4kj",http://pbs.twimg.com/media/EsOgaCYXEAARqdK.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1345449696790151168g,I came into 2021 with my folding chair and I'm sitting proudly where I belong... At the head of the table👠💄 #personalbrand #womeninleadership #BlackTwitter https://t.co/wCdxmq3kWI,http://pbs.twimg.com/media/Eqv_Xj7VgAA5GP9.jpg,NA,NA,NA,NA,NA,NA,blacktwitter,black,NA,NA,NA,NA
1346694061575589888g,#BLM https://t.co/CVTSx4RGM6,http://pbs.twimg.com/media/ErBrHF8XMAINhHJ.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1362306029703335936g,just a reminder that it’s not gatekeeping to keep literally facist/racists out of your safe space and/or subculture https://t.co/XnZT5pNong,http://pbs.twimg.com/media/EufiHUbXAAEPWwp.jpg,NA,NA,NA,NA,NA,NA,racist,minority,racists,minority,NA,NA
1346840434367221763g,七句良言观人生，听懂扭转2021#人生感悟 #老人言 #民間俗語 #傳統文化 #InLove #国学 #華人 #中国 #华人 #美國 #Chinese #易經 #MyRoutine #2021 #American culture#Homemade # https://t.co/CTfasQuwTo,http://pbs.twimg.com/ext_tw_video_thumb/1346840383632920576/pu/img/HwjaBy-exUDSup9p.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1367532305984745477g,"@ezzard_burdette @un @nih @cdc @WorldBank @forbes A young nation with very little population to reproduce future generations. There were only primitive native americans with indian folk magic (IFM) practices, very HGC &amp; to this very day, residual. And still in play beyond tribes. https://t.co/9DxhCXo7rP",http://pbs.twimg.com/media/EvpzYQ6XMAI6fIq.jpg,NA,NA,NA,NA,NA,NA,native american,native american,native americans,native american,NA,NA
1414587984972849160g,Stop the Violence! #SayNoToRacism #itsnotcominghome #mondaythoughts #looting #COVID19 #disgusting #racism #Euros2021 https://t.co/OrEVhwmGti,http://pbs.twimg.com/media/E6GgRpoX0Aca995.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1387395578167009281g,Watch what you post miss lady. Idiots is not the choice of word for a white woman to be posting when all you post is negative things about black people. https://t.co/9dUH5Ic0J1,http://pbs.twimg.com/media/E0EE64WXoAQ8Wxn.jpg,NA,NA,NA,NA,NA,NA,black people,black,white woman,white,NA,NA
1407450287317696513g,Please let this nigga pan out please https://t.co/q7tNTUoACU,http://pbs.twimg.com/tweet_video_thumb/E4hEj5JXoAIHlhE.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1356459652578476033g,Happy Black History Month! 🖤 We’re so excited to share the love and to support our Black community this month and every month! #blm #blackhistorymonth https://t.co/z2xpFRxmoA,http://pbs.twimg.com/media/EtMc3QSXUAELOwC.jpg,NA,NA,NA,NA,NA,NA,black history,black,blm,black,NA,NA
1345757931002875904g,@LizWillis_ @realDonaldTrump @america1stwomen @RSBNetwork March to the koolaid for trump #MarchForTrump #Cult45 #March to keep racism and bigotry alive. https://t.co/WjGa9CEELk,http://pbs.twimg.com/tweet_video_thumb/Eq0Xs-IXMAAGIbt.jpg,bi,bisexual,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1370117466760880136g,Don’t get ratio’d by Keith. Don’t commit micro aggressions against the asian community. Don’t be an ass. Don’t be Howie Mandel. https://t.co/CtXdZkoTru,http://pbs.twimg.com/media/EwOikvZXIAADXjd.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1405967623079153664g,"Smile, you are fighting for Palestine! From Palestine to Seattle, the world is rising up against Israeli and US militarism, policing, and repression. #BDS #BlockTheBoat #ShutDownApartheid @falastiniyat https://t.co/ryhLnkRSEx",http://pbs.twimg.com/media/E4MAGQvVkAI8uvu.jpg,NA,NA,NA,NA,NA,NA,israeli,middle eastern,NA,NA,NA,NA
1404798235022184453g,"Defun the police rhetoric is killing my friends, neighbors and making our communities unsafe! I Will always back #BackTheBlue https://t.co/j79du7PGKs",http://pbs.twimg.com/ext_tw_video_thumb/1404798174670229519/pu/img/1CejMIvywSAZE8pX.jpg,NA,NA,NA,NA,NA,NA,backtheblue,black,NA,NA,NA,NA
1371912776290082821g,“Long life freedom &amp;independence! Down with the protectorate!”🇪🇬 #OTD #EgyptianWomensDay We honor of the 6 Egyptian women who were killed in their quest for freedom against British colonialism. We celebrate Egyptian women in their continued fight for change. #Egpyt #TheMonarchy https://t.co/9Ycu6BjgFr,http://pbs.twimg.com/ext_tw_video_thumb/1371912762591416320/pu/img/mIMlypZn70ncOF4F.jpg,NA,NA,NA,NA,NA,NA,egyptian,middle eastern,NA,NA,NA,NA
1361573441489563651g,"Planea Morena inocular la Fiebre Clientelar entre el mayor número de mexicanos, porque saben que si pierden la elección terminarán en la cárcel. https://t.co/t0QjOw3ZNN",http://pbs.twimg.com/media/EuVH1EsXMAE8Dvq.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicanos,hispanic
1381747028267474944g,This picture really saddens me..... I support the blue.... #BackTheBlue Thank you @SheriffLawson @Arkansascop1 @PSPTroopNPIO @Trooper_TJ @NSPTrooperCook @TrooperDonKHP @kystatepolice @THPFallBranch @chillpolice @Knoxville_PD @KingsportPD for your service. I appreciate you! https://t.co/w9hVCRJuoo,http://pbs.twimg.com/media/EyzzmYVVoAIwXPU.jpg,NA,NA,NA,NA,NA,NA,backtheblue,black,NA,NA,NA,NA
1443093960969310209g,"Huge Mistake Nixon-Hoffa Nixon to Biden All hope for personal Relationships with Miss Hoffa is gone. Animal lover Contempt for society and people How fucking sad America- Beat the shit out of people, repeatedly, then wonder what happened! 🖕♿🇺🇸 Mute Asexual USA is a SEWER https://t.co/8uxE5Dg5um",http://pbs.twimg.com/media/FAbmT2jWEAE-uzQ.jpg,asexual,asexual,bi,bisexual,NA,NA,NA,NA,NA,NA,NA,NA
1345894146695786497g,"@kallygirl2011 @CodyChilders19 @nytimes it means that gay people, like almost all americans, have too much of their earned income seized from them by g'ment greed at all levels (fed., st., county, city) https://t.co/8u1BazUZxJ",http://pbs.twimg.com/media/Eq2Tl_PUUAAUVFN.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356123881531035648g,"@donkeysexshow An asian man would be with a white/black women, if they were rich. https://t.co/wVteKxCZCG",http://pbs.twimg.com/tweet_video_thumb/EtHretDVEAQPcLE.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1387815682474221569g,"Minnesota doesn't need anymore bad press,yet, here we are. From FB, Big Lake High Schools' Tyler Gangnon's racist copycat promposal for Miranda Sagner. She POSED for this AFTER reading it!👀 Cc: @TheRoot @Jezebel @roywoodjr https://t.co/5vbrDfbMRu https://t.co/smyjeklIds https://t.co/IYBKa38n56",http://pbs.twimg.com/media/E0KC_v-WUAAv9QK.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1346251776282996737g,@VicToensing @realDonaldTrump Funny isn’t it. When Trump called in National Guard he was inciting violence by BLM and Antifa. She’s calling in same and nothing is gonna happen. Wow 😳 https://t.co/n19dLYvBC2,http://pbs.twimg.com/media/Eq7Y2vrXUAEWH--.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1345195638565314563g,Unfollow me if this offends you ❤ #BlackLivesMatter https://t.co/GOOx6si8yn,http://pbs.twimg.com/media/EqsYTfAXYAEFlXF.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1384677487330869248g,I love us here 😭😭✌🏼✌🏼✌🏼 I know so many good ppl in MN. I wish the hardened hearted could feel the love and energy but they can't because their political ideology tells them how to feel😂🙄💩 Born &amp; raised in MN #verdict #GUILTY #PoliceReformNow #PoliceBrutality #GeorgeFloyd https://t.co/DPh3iDMTv8,http://pbs.twimg.com/media/Ezdc0jCXoAAQmb9.jpg,NA,NA,NA,NA,NA,NA,policebrutality,black,NA,NA,NA,NA
1355911901088198656g,Yeah the Republican party at this time will be forever known for storming the capital you can not blame black lives matter or any other organization outside of that it is so sad are all republicans rice is noble what happened at that capital sad black Would have lost their life https://t.co/ws1Qg5f9hC,http://pbs.twimg.com/media/EtEqsC0XYAMyHE8.jpg,NA,NA,NA,NA,NA,NA,black lives,black,NA,NA,NA,NA
1458746925507756035g,Have you noticed? #police #BlackLivesMatter #BLM https://t.co/wIAao8o104,http://pbs.twimg.com/media/FD6CmPAVcAERLdQ.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,blm,black
1417209265761230850g,8 month for this and a black man was sentenced to life for marijuana possession recently. But justice is blind right? https://t.co/3PAgN6DBvF,http://pbs.twimg.com/media/E6rwUQmXMAI6a3a.jpg,NA,NA,NA,NA,NA,NA,black man,black,NA,NA,NA,NA
1373046640689344514g,Millions were spent to investigate and prosecute an open and shut case Jodi Arias-the European NeoNazis work hard to retard the economic and social progress of Spanish Americans. The Arias story puts fear of Latinas into the hearts of men compromising their ability to marry well. https://t.co/6ok5y8hsHw,http://pbs.twimg.com/media/Ew4KowuVIAEhBb8.jpg,bi,bisexual,NA,NA,NA,NA,latina,hispanic,latinas,hispanic,nazis,white
1357393836608155649g,White #feminists chose self-interest over the lives of black people. This fundamental decision was the beginning of what is now known as white feminism. https://t.co/DG5ZTtHHRh https://t.co/daj8Y4MYVn,http://pbs.twimg.com/media/EtZuf-YU0AE8pNb.jpg,NA,NA,NA,NA,NA,NA,black people,black,NA,NA,NA,NA
1358620518560186369g,Week 2 celebrating Black History Month. Event details are in Schoology. https://t.co/vFvYMRFd2m,http://pbs.twimg.com/media/EtrKKPnXUAMW9SW.jpg,NA,NA,NA,NA,NA,NA,black history,black,NA,NA,NA,NA
1416766949091119110g,Gay communism is fun !! https://t.co/WfoeFzQdL5,http://pbs.twimg.com/media/E6leBrvWQAUK7sw.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1363536874183262213g,"@the_prabinpanda @cjwerleman @CNN The ccp kicked the BBC da H3LL out a China 4 exposing the modern day concentration camps and body harvesting. We allow 3K illegals and criminal illegals per day an pay for their housing, medical , food stamps &amp; college while sending our tax $ all over da world and we're worse🖕 https://t.co/Ga7hYIkkWD",http://pbs.twimg.com/media/EuxBixpWQAA6qxm.jpg,bi,bisexual,NA,NA,NA,NA,illegals,immigrant,NA,NA,NA,NA
1373062145315897348g,Let's Just Be Smart About It....I'm Just Saying Though. Happy Freethinker Friday♠️ #MarchMadness2021 #ItsAVibeLikeNoOther #LetItMarinate🧠 #ItsTheKing #StayWoke https://t.co/BYXCoeI6qD,http://pbs.twimg.com/media/Ew4YvolXMAMX-eA.jpg,NA,NA,NA,NA,NA,NA,staywoke,black,NA,NA,NA,NA
1351503590779715590g,"“but God shows his love for us in that while we were still sinners, Christ died for us.” Romans 5:8 ESV https://t.co/2xZL1WuPZg https://t.co/e31D58jV7T",http://pbs.twimg.com/media/EsGBWgBXYAsS5d6.jpg,NA,NA,NA,NA,NA,NA,romans,white,NA,NA,NA,NA
1357749422818533377g,Happy Black History Month!!! https://t.co/peyzJ7pqjJ,http://pbs.twimg.com/media/Etex5qMXIAMtI_S.jpg,NA,NA,NA,NA,NA,NA,black history,black,NA,NA,NA,NA
1461786261979607044g,"@megynkelly Lying disgusting racist. @KenoshaCounty note my location. My mixed race family is done living in your racist cesspool. had so much hope for this area. Now that armed vigilantes can shoot to kill anyone that scares them,my mixed family is NOT safe. @KenoshaPolice @Kenosha_Sheriff https://t.co/bhD7nfiXZ6",http://pbs.twimg.com/media/FElO2y_XoAUz5g6.jpg,NA,NA,NA,NA,NA,NA,ilan,middle eastern,racist,minority,NA,NA
1398705981048201219g,Niggas really listen to J.Cole⁉️⁉️ https://t.co/YJCBC4inwq,http://pbs.twimg.com/media/E2kzrV0XMAY749B.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
