image,text
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086177534268469248g.png,🇺🇸LEGAL IMMIGRATION MAKES AMERICA STRONG 🇺🇸👮‍♂️🇺🇸 🚫ILLEGAL IMMIGRATION IS A CRIME 🚫👮‍♂️ WE CITIZENS HAVE A RIGHT TO KNOW WHO ENTERS OUR COUNTRY🇺🇸 https://t.co/qxjJDVVV5C
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086255621522030592g.png,@SpeakerPelosi #BuildTheWall https://t.co/yudIOum738
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086459317841215488g.png,"@winberlygagrl Wow look at all the dangerous cutthroats in the muslim caravan, is it safe for Fox News to be out there, MS13 might rob his behind, we are facing more life threatening danger with the Trump-McConnell Shutdown to tell the truth... #WorstPotusEver #ImpeachTrump #ImpeachPence https://t.co/Dj73w3CtbZ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086467728540618753g.png,@realDonaldTrump #BuildTheWall #MAGA #JobsNotMobs https://t.co/okY0nzBVsY
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086614074572587008g.png,@SenateDems Compromise? Doesn't sound like it #EndTheShutdown #BuildTheWall https://t.co/shgsl8tQx6
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086728230864744448g.png,@DaveRickards in case you ever return to Facebook we now have our backup account! Facebook are such Censor Nazis! https://t.co/OhEienFU7u
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086732322043506693g.png,@Gaia_Rising @PuestoLoco @IKare1 @SenBlumenthal @ChrisMurphyCT IF Trump wins: Most‘ll stay 😪 Will be too late to escape or they’ll be deprived of finances/power to flee. Significant but small fraction get to asylum elsewhere; rest will endure the fall of the U.S. into zealotry to oppress masses. Look at 1970s Afghanistan fall. IT HAPPENS! https://t.co/rMsW9HIwhW
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086739427450179584g.png,"Ok, everybody in Twitter-ville...you know what you need to do. All these little Shits in MAGA hats need to know there's repercussions for such flagrant &amp; disgraceful disrespect for Native Americans. https://t.co/7avuauzivZ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1086911336481779712g.png,I Identify as a man with a 13 inch penis. If you keep laughing at it you are a white boy MAGA nazi. https://t.co/99TthcSXdv
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087078365536964608g.png,Of course there are the people who have been so brainwashed about immigration they believe ALLl their own great-great-grandparents were born here. https://t.co/LGrOSYdh8k
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087097736615395329g.png,"Highlight of #BostonWomensMarch2019: speech by @CouncilorMNB -the first Muslim-American woman to be elected to local council in Massachusetts: #RunForOffice. If not you, then who? ""My job was to save a seat for those coming alongside me."" #WomensMarch2019 https://t.co/QGv6CM73Ax"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087175210590187520g.png,"Lmaaoooo "" he charged up double and called us broke"" coon activity https://t.co/vxjdTLC2fY"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087373068786434048g.png,BOYCOTT THE BIGOTED RACIST BASTARD! https://t.co/KF1zlKpIPg
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087420853439156224g.png,"@Lnr57 @Sandy_Beach3001 @dianne1h @zerah @nchbizz @NancyLucky @KenKoehler666 @AceFortunato5 @TeamHudson11 @Biker_Bot1 @jesseawayne1 @Doc_otaLonestar @MhandaLane @praisin7 @LovesPatriot @liltilgerlil @JdtwoD @NewzGive @kimsey_n @LadyChesapeake @Roe50 @wompol @Leonr60 @_RatAssassin @imnotheguy4you @cliff_field @mickrussom @Irishbillyclub @Lonny2Sue @slh2813 @kleightsmith @penny63434309 @1USMarine4MAGA @Helen47 @scarpa_gino @MrNickBGood1 @Heimdals_Gate @jeanineeg @ButchSargent @vicksiern @popstherock33 @MnNewz @charlycain @motmemes @LiL_Black_Sambo @Trumpismist @Bdette5 @A_Writers_Life Nancy tries to take 93 people in vacation with her and they end up doing a shutcation. Well, @SpeakerPelosi @TeamPelosi I guess your really don't give a rat's ass about those 800,000 government workers that are getting a free paid vacation. #PelosiSchumerShutdown #BuildTheWall https://t.co/jEqkxiFft3"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087474950028447744g.png,@geo7gearias @cchantti He’s constantly commenting racist ass shit smh https://t.co/2seM6u3ewi
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087504336631054337g.png,So the video of the toddler surrendering to police and the HS school kids and the Native American drummer are both more complex than Twitter overreacted to. https://t.co/QlQHO69zhi
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087788877778206720g.png,#KnowledgeIsPower #themoreyouknow #blackandproud #blackgirlmagic #blackisbeautiful #blackqueen2watch https://t.co/DYKmSub6QP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087825124055691264g.png,"@politvidchannel @realDonaldTrump Ur words: I'll take the mantle,I'll shutdown the gov't. @senatemajldr Dems have passed 9 bill to reopen the gov't, fkn lying arse kissing traitor!! Ignoring the 9th amendment, forcing American people 2work 4 free as, SLAVES #TrumpMcConnellPenceGOPShutdown https://t.co/ZrO3FPJT4H"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087837214787149825g.png,Work with the president on Border security build that wall then you can open the Government MAGA KAG2020 SilIy Nancy We don't think trump is that Stupid... https://t.co/XvyLV5LIZd
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087900006651027456g.png,"White man why should we give up our seat running the country? DON'T, Because we don't want to trash the country. https://t.co/zEUdiktDCq https://t.co/eevCDelV4T"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1087949231053332480g.png,@leslie_hileslie @DavidJHarrisJr @Alyssa_Milano @realDonaldTrump #BlackCommunity #AfricanAmericans #BlackTwitter #Blackmen #BlackWomen https://t.co/HRvUPXT8Fh
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088014267364896770g.png,@realDonaldTrump #MAGA 🇺🇸 #MakeAmericaSafeAgain #BuildTheWall https://t.co/zjaTtX9iMe
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088057499146698753g.png,@realDonaldTrump A border wall is no immigration reform and your bill full of poison pills @LindseyGrahamSC @presssec @SenateGOP @GOPLeader YOU HAD TWO YEARS. COULDNT GET IT DONE. NOW YOU TAKE HOSTAGES. @senatemajldr HAS ABDICATED ANY LEADERSHIP OF SENATE @SenatorCollins @ChuckGrassley @VP https://t.co/owPcjvWnO9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088077465698807809g.png,@JonesMurphy @ggreenwald What’s the attack? Replaying her speech? Are we supposed to simply not know the political intentions of candidates anymore? Is US-Israeli oppression more palatable to you if enacted by a black woman? https://t.co/mGn3C5PEPX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088141644782694400g.png,"Hey @PressSec Sanders, ask @realDonaldTrump about the #CentralParkFive &amp; how he made it his personal quest to ruin their lives! Is it different because they were African American boys? Is it different because their parents weren't rich? Are white boys more important? Just saying! https://t.co/VvjTWxAdZS"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088150938466963456g.png,"Hahaha, you silly twat, you’re the one that should be impeached and deported! #ImpeachTrump https://t.co/t4HHAK4hJ1"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088168325618720768g.png,A White Supremacist Who Stabbed And Killed A Black Man Pleaded Guilty To Terrorism Charges https://t.co/JPkYrnx4U6 https://t.co/2vkFxaySt6
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088451120140185602g.png,@marklevinshow #BUILDTHEWALL &amp; #CRIMEWILLFALL https://t.co/JPC3bFCgVK
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088491855250157569g.png,Yes! THIS WEEKEND at the @NYTTravelShow at the Jacob Javits Convention Center For your #WednesdayMotivation Live in #NYC? Llearn more about #kilimanjaro or Tanzania Safaris #zanzibar OK you can..Talk with @MaconDunnagan @ZaraTours Booth559 Climbed 43 times led 16 safaris https://t.co/sFPk5c4Ko5
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1088962038053793792g.png,@WolfTalk3 @Pumas_Dav1d @CinnamonGurl73 @eugenegu @realDonaldTrump RACIAL PROFILING and FEAR MONGERING is a bigger THREAT to OUR COUNTRY right now because of TRUMP'S RHETORIC that has DIVIDED this COUNTRY ever since he was elected!! TRUMP'S ENTIRE FAMILY have been RACIST for DECADES! He's LYING to his supporters and they don't know his HISTORY!! https://t.co/N2Bc7pmOrJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1089172292100341762g.png,@brianstelter @foxandfriends @PeteHegseth Well if Democrats don't negotiate with Trump for the wall and border security than it will be a giant club #Trump can use against them starting in three weeks and continuing into the 2020 campaign. https://t.co/RQ6cS3414G
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1089239761888268288g.png,Been blocking racists all morning. It’s empowering! If only it were possible IRL. https://t.co/rCBP7TcDRb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1089531554131410944g.png,Alyssa has appropriated @RealCandaceO culture then blocked her in Twitter. Please make this go viral for Candace!!! Get her message out! Hollywood is racist! @realDonaldTrump @JesseBWatters #BLEXIT @seanhannity @marklevinshow @IngrahamAngle https://t.co/nMwDZesJ2B
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1089622724857790464g.png,#StayWoke 👁 https://t.co/qmFAPXSJ7P
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1089816008817176577g.png,The Lucchese Crime family post a note in park Since you Haitians spread the word you own the park When the cops come (once a week) you tell them who owns the Park Note to Chris Watkins Tucker Lexington &amp; Park Who the fuck is cjay? That's my name don't wear it out @angiemartinez https://t.co/Y0krw9fNa8
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1090232866229837824g.png,Pay attention to what is being said in Iowa! This woman wants to gut our health care and has no intention of negotiating on border security in good faith! She MUST be defeated!! @RealCandaceO @realDonaldTrump @DonaldJTrumpJr @seanhannity @marklevinshow @IngrahamAngle https://t.co/fipZIyQt4H
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2019_batch_300/1090258598242988032g.png,"White-nationalist advocate Steven Miller posing as an senior policy adviser for the White House has been quoted as saying, “I would be happy if not a single refugee foot ever again touched American soil.” https://t.co/GRSQdnxZuq"
