image,text
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080318540391956480g.png,@DEBRIDGE2ge @SistersCruise19 @BWBConference @TwitterWomen @BET @cthagodNotes @BlackCommunity_ @Blackhairmags @BrownSista @Womenofcolorglf @FitWomn @OWNTV @phillydotcom @RapMediaMag @MediaTakeoutTV @MediaTakeOne @HipHopPRnet @blackvibes The N-word (n**ga) is TOXIC NEGATIVE energy black community need to avoid using this term as if our very life depends on it...which it does. If you are neutral in situations where black descendants pontificate usage of the N word you have chosen the side of the oppressor. https://t.co/LngOoXO20p
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080318824992391168g.png,#sayhername is now trending in #Houston https://t.co/N7zvtnfSFj https://t.co/jCXwY1plN8
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080325694603886592g.png,@AudiOdane_ @T_Walton91 @stopbeingfamous African Americans’ use of the N-word is a result of being programmed &amp; trained to carry out the bidding of a manipulative racist society. These mentally &amp; emotionally scarred descendants of slavery are psychologically disturbed &amp; need to break the chains of mental enslavement. https://t.co/6rNtoki4D7
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080338022015606785g.png,#gasoliganso es ahora una tendencia en #MexicoCity https://t.co/IDsZfXVjJ1 https://t.co/Fk78AXWe4m
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080366120618655744g.png,“Well are u asian or Chinese” 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ i give up https://t.co/M4TMPhmoFa
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080401757354819584g.png,"@Telegraph Job well done! @Jeremy_Hunt is a new von Ribbentrop, Tory support of 4th Reich Dictators @realDonaldTrump @netanyahu Philippine President Duterte, now Brazil's Evangelical @jairbolsanaro who promises to persecute liberals, socialists, gays and other minorities. Vote @UKLabour https://t.co/aDJAyMbJeS"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080418618033213445g.png,#BackTheBlue #GratefulForTheBlue https://t.co/VU6z7Hq5je
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080444869317926912g.png,"Brothers &amp; Sisters, I'm asking you to stand with me and help break the chains that keep us bound. Support Black businesses, support Black community efforts. Most importantly, no looking down on, fighting or killing other Black people in 2019✊🏿#BreakTheChainChallenge #BlackTwitter https://t.co/ccTYTEgbbd"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080463743639797760g.png,"Want to find Mexican On The Run (@MexOnTheRun) on Goodfynd? 📅 Wed, Jan 2 🕗 8a - 2p 📍 Fells Point 🔗 https://t.co/LwrhUSWNQk #fyndgreatfood #goodfynd #mexicanontherun https://t.co/SwTJMG3yW7"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080472119484604417g.png,Good morning #PATRIOTS 🌞 So for ANY of U who somehow feel compelled to ask SIRI..... 😂 #HappyNewYear2019 #KAG #FundTheWall #BuildTheWall #MAGA #BestPresidentEver 💖 #PatriotsUnited #WWG1WGA I #Exclusively #FOLLOW #BACK ALL #Patriots #ONLY 🇺🇸🇺🇸🇺🇸 @Richard4m 💖🇺🇸 https://t.co/RHZGQxMOB2
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080481549169057792g.png,Saw this on Facebook and I think it means our beautiful Steve Fletcher has been purchased by the Chinese. https://t.co/pAn1nScZ46
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080484337844391936g.png,"“Influences on the character [Black Panther] included historical figures such as 14th-century Mali Empire sultan MANSA MUSA and 20th-century Jamaican activist MARCUS GARVEY, as well as Biblical figures such as HAM and CANAAN.” https://t.co/XWmxSEEmsq"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080492833797296128g.png,@OliverMcGee @BetoORourke @AOC @POTUS @realDonaldTrump @Whataburger @BarackObama #MAGA #BuildTheWall https://t.co/to4f1kf78T
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080498497131110401g.png,"@hazeydaze1 @tariqnasheed @ladylife999 well, now. I'll accept no excuses... BLKS just won't work toward a goal.... MONEY for land &amp; homes...can be purchased but y'all looking at the situation &amp; just , just, just..omg Y'all, Y'all be hearing from me on a video about &gt; NOT GETTING INVOLVED/ but complaining https://t.co/hWokR7Cpvy"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080500782527664134g.png,"We need YOU, we need 16,000 this month at Coon Rapids. Please share w/other groups Make an impact w/YOUR 2 hands @AndoverFCA @AndoverHuskies @And_SwimDiveB @andovergirlshoc @andover_soccer @AndoverGSoccer @AndoverGBB @AndoverNHS_ @AndoverHSChoir @andovertheatre @AndHSPrincipal https://t.co/70uf8vYiZC"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080500951302266880g.png,From the red Shield Society Clan Native American Indian https://t.co/X1FvlNkjBt
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080513015756148737g.png,"@JudgeJeanine #JaneCurtin Hitler followed your lead, he called Jews rats too, to justify their persecution. Is this really a parallel you as a Republican want to draw? @FoxNews From Hitlers RACIST ANTISEMITIC film ""THE ETERNAL JEW"" which justified the Holocaust https://t.co/T42sgtSl5A"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080524930649706496g.png,He was the nigga!!! 😂😂😂😂😂😂facts https://t.co/2OR8bYVd1l
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080532220337516544g.png,¡Basta de juegos! Los mexicanos no vamos a permitir que nos endeudes con un #Fobaproa por necedad. Exigimos que se termine el #NAICM. https://t.co/aSNSXhE4bF
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080535247018573824g.png,"He who would steal honey must not be afraid of bees. The struggle for a new Nigeria cannot be led by a he who is on the run from the bees after licking the honey in the pantry of the poor We need a hero who is ready to stand by the law, not one who is running away from the law https://t.co/v2IuOV6t4U"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080538284093333505g.png,HOW SWEET IT IS • DULCE THURSDAYS @ Son Cubano Join us for HAPPY HOUR starting @ 4PM [ 1/2 PRICE DRINKS + APPETIZERS ] Followed by DJ CHECO @ 8PM DJ Bookings: @djfredonj https://t.co/CbDbbSM4Ym
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080540522350026753g.png,"World News: Congolese flee to Uganda after vote, raising Ebola fears; Officials seek driver who fired into car, killing Texas girl; With help from a dog, a Russian baby was rescued after 36 hours in rubble Via @TorontoStar https://t.co/7iPc67VdiZ https://t.co/cuqxEWW3rP"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080553418446589952g.png,News International: China Thwarts U.S. Eﬀ ort to Promote American Culture on Campuses; CIA-Led Afghan Forces Leave Grim Trail of Abuse; A Reclusive Nation Cracks Open Its Doors Via @sjdailystar https://t.co/kQ1DQtNEFV https://t.co/qY86D0Jv2S
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080560974321668096g.png,"Are we great yet🤔?(countless investigations, corrupt employees, govt shutdown, ""acting"" staff members)... @FoxNews @foxandfriends @realDonaldTrump @SXMUrbanView @IngrahamAngle @TuckerCarlson @seanhannity #Blacktwitter #KarenRebels @JoyAnnReid @MaddowBlog #CNN #MSNBC #FoxNews 👇🏿 https://t.co/tHpF7WkAsi"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080567120168136706g.png,#guardianacional es ahora una tendencia en #MexicoCity https://t.co/PeiPmninY0 https://t.co/1Z9UINByYV
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080575290542379010g.png,"If I tell you to get a job its bc I dont wanna see you be a bum ass nigga , getcha bag but people would rather be bums so I aint finna say nun anymore 🤪🤩 https://t.co/il2dQF5kiZ"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080585020081868801g.png,@dcexaminer Vote @MittRomney with @realDonaldTrump's southern border wall. 🇺🇸🇺🇸🇲🇽🇲🇽 #BuildTheWall #BuildTheDamnWallNow https://t.co/LGutTaSzPb https://t.co/xnoIfIzdDe
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080591578551459841g.png,i want a hood nigga that’s super creative &amp; into holistic healing. like get da strap but also pick up tumeric and aloe while ur out https://t.co/5CsbuBajaO
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080599988474994689g.png,Seems as if the WWF/WWE has been practicing slight racism of there years @tariqnasheed https://t.co/VESc6HpHqM
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080608272493801472g.png,Romans 5!! @ZionClearLake https://t.co/ZGZE76FoXi
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080612064454893569g.png,The JAPANESE ART of MINDFUL SPENDING 家計簿 https://t.co/jQLddzjEHN
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080621058183626752g.png,"@NancyPelosi Expensive to waste billions of taxpayer's money every year on illegal immigration, it's immoral encouraging illegals to risk their lives with dangerous travel to get here, law-breaking sanctuary cities protecting criminals from ICE. You are on the wrong side, build the wall. https://t.co/xBcSlX3Y99"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080623058967281664g.png,Democrats a border wall is common sense! https://t.co/h1QBxJYSYc
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080625249262153728g.png,😂😂😂😂😂😂😂 nigga head ahh joked her on TV 😂 https://t.co/XXyBdZmxCu
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080629049939161088g.png,Pre-theater dinner!! Yummy authentic Mexican! https://t.co/Ur6mAAHnJD
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080633496706510848g.png,Niggas be scared to moan... I be in my girl ear like: https://t.co/RGbRZBqNWH
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080637654939697152g.png,"Listening to a overly general inspirational song. It has reaffirming words but no passion. But this shit right here, nigga? This shit right here? https://t.co/2aKoETiaY0"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080665032508272641g.png,"Add... Trump, fabricating figures out of thin air, claims ""I've heard numbers as high as $275 billion we lose on illegal immigration."" (Trump's made-up numbers about the cost of immigration have more than doubled since 2015 and have no basis in reality) https://t.co/Ut4MFlHx0k"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080678450724102151g.png,"@MSNBC do Dems hate @realDonaldTrump so much they R Ok with no wall security on the southern border and US Citizens R being Robbed, Raped, and murdered by illegal aliens. it appears that way. @FAIRImmigration @DailyCaller @KellyO @MorganRadford @IngrahamAngle @BostonGlobe https://t.co/XIB4v1oP1Q"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080678841306165249g.png,Jajajjajajaaajajjajaja Sexo todo en 2019! 😈 jajjajajajja Usé chones negros🤣🤣😈 https://t.co/rj7jOeFkfj
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080681633450061824g.png,Only in Vegas..what kind of employment prostitution or Mexicans. @TMZ @Trevornoah @billmaher @SlowJamLover .@bornheiress82 https://t.co/kdfiK0sEb2
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080684908035469312g.png,"@A_W_Farmer_ @ryrob97 @ndhapple @realDonaldTrump Nazis had Minimal influence and pushed citizens to believe they had power, then blew shit up as scare tactics and Hitler rose in '33 true. Fear and propaganda is powerful on weak minds. And...huh? I never called you a Nazi. https://t.co/ZhhASwZL7h"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080688223012220928g.png,@realDonaldTrump #MAGA #JobsNotMobs #BuildTheWall https://t.co/zTxcUWiVvn
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080694947806961664g.png,#coachella es ahora una tendencia en #MexicoCity https://t.co/to2pQhErSY https://t.co/QRn66QT9R3
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080739122254213121g.png,@charliekirk11 @notpc1963 Here is 10k miles of why dumb fucking wall won't work dumbass. And even if you build a wall there things called ladders in a rope. and what happened to Mexico paying for the wall now you want me to pay for this shit https://t.co/0bTvuZb1eI
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080739160359501825g.png,@RodStryker @notpc1963 this is why walls don't work and get your facts straight immigrants have a net positive on the economy stop drinking the Kool-Aid at Fox News https://t.co/qsew4ecwTn
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080771616458592256g.png,"Total's Deepwater Egina field began production Dec 29, 2018 w/ peak output of 200,000 bopd, ~10% of Nigeria’s production. 15 yrs from discovery (2003) to 1st oil. https://t.co/3EtAeC9BDB #OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC https://t.co/aMxnShveV8"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080797088458387456g.png,The Dems will fund the wall when a few of them are victims of #VigilanteJUSTICE ...carried out by US citizens who have loved ones killed by illegals. #JustAMatterOfTime #DemsWillKillYou #BuildTheWall https://t.co/nd4XKG8uFb
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080811569259470848g.png,It takes a lot of guts to face your past as well as yourself! For Reyna and Talia...these two women will let no one stand in their way at being in love! Single mom and a lonely woman! Lesbian Romance: HER ENDURE: When Two Hearts Collide https://t.co/3clFfwTHcg #romance #lesbian https://t.co/IzfM84umbH
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080827820073541632g.png,I woke up trying to take over the world like my nigga doodlebob https://t.co/5zeUZOsmDZ
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080828408748224512g.png,President Trump just saved millions of lives on the Korean peninsula by avoiding a nuclear conflict. There will be a quiz. @nytimes #MAGA https://t.co/bOw7yiF1G5
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080832423733223426g.png,@johndshabe @smallplanesdc @NickCho @TheSporkful @swisswater @counter_culture @FieldstoneCR @RutaMayaCoffee @Costco I was also impressed with the Ethiopian decaf from local Richmond roaster @SeftonCoffeeCo #RVA at 24 N 8th St. https://t.co/qYcLOT1wAE
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080838823343546368g.png,"Was it my calmest moment? Fuck no. But choices reveal values. If you choose to single out the guy who's calling out racism to publicly rebuke them, instead of the one saying ""racism is okay because everyone was doing it"", or the guy saying this garbage, it shows what you value. https://t.co/17uAyAeAjJ"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2019_meme_aws0729/1080843093992267776g.png,"developments in the Arab world. While some Arab countries, such as war-torn and violence-afflicted Syria and Yemen, understandably sustain high numbers of attacks on journalists, other Arab countries, such as Egypt and Saudi Arabia, were among the countries that https://t.co/jrl4YRbYvw"
